"3573503","Bethel","Bethel","","18.2","-63.1","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","1993-12-22"
"3573502","Betty Hill","Betty Hill","","18.2257","-63.0043","P","PPLL","AI","","00","","","","0",\N,"25","America/Anguilla","2016-07-31"
"3573496","Blowing Point Village","Blowing Point Village","Blowing Point Village","18.1765","-63.0938","P","PPLA","AI","","11205389","","","","942",\N,"10","America/Anguilla","2016-08-07"
"11881216","Brimegin","Brimegin","","18.236","-63.0494","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-11"
"3573494","Bungalows","Bungalows","","18.1848","-63.101","P","PPLL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"3573491","Cannifist","Cannifist","","18.2336","-63.0196","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"11881207","Captains Ridge","Captains Ridge","","18.2617","-62.9892","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-11"
"3573489","Cauls Bottom","Cauls Bottom","","18.2216","-63.0421","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"11881218","Cedar Village","Cedar Village","","18.2273","-63.0591","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-11"
"3573487","Chalvilles","Chalvilles","","18.2348","-63.015","P","PPLL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"3573480","Crocus Hill","Crocus Hill","Crocus Hill,Saint Mary's,Saint Mary’s","18.2172","-63.0639","P","PPL","AI","AI","00","","","","0",\N,"61","America/Anguilla","2016-07-31"
"11881231","Cul-de-Sac","Cul-de-Sac","","18.1719","-63.102","P","PPLL","AI","","00","","","","0",\N,"-9999","America/Anguilla","2018-06-11"
"3573477","Deep Waters","Deep Waters","","18.235","-63.026","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"3573473","East End Village","East End Village","East End,East End Village","18.2333","-63","P","PPLA","AI","","11205433","","","","0",\N,"6","America/Anguilla","2016-07-31"
"3573472","Ebenezer","Ebenezer","","18.2167","-63.0667","P","PPL","AI","","00","","","","0",\N,"71","America/Anguilla","1993-12-22"
"3573378","Farrington","Farrington","The Farrington","18.215","-63.0224","P","PPLA","AI","","11205444","","","","0",\N,"19","America/Anguilla","2016-07-31"
"3573466","George Hill","George Hill","George Hill","18.1994","-63.0665","P","PPLA","AI","","11205442","","","","0",\N,"30","America/Anguilla","2016-07-31"
"3573456","Island Harbour","Island Harbour","","18.256","-63.0102","P","PPLA","AI","","11205441","","","","0",\N,"11","America/Anguilla","2016-07-31"
"3573454","Junks Hole","Junks Hole","","18.252","-62.9892","P","PPLL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"3573447","Little Dix","Little Dix","Little Dicks,Little Dix","18.2326","-63.0378","P","PPL","AI","AI","00","","","","0",\N,"38","America/Anguilla","2016-07-31"
"3573442","Long Bay","Long Bay","","18.1838","-63.1267","P","PPLL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"3573440","Long Bay Village","Long Bay Village","","18.1876","-63.1288","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
"3573439","Long Ground","Long Ground","","18.2022","-63.0598","P","PPL","AI","","00","","","","0",\N,"1","America/Anguilla","2018-06-08"
