"3186232","Abat","Abat","Abat,Abate,Abati,Abatë","42.3125","19.8078","P","PPL","AL","AL","49","","","","0",\N,"710","Europe/Tirane","2012-01-19"
"3343768","Abazaj","Abazaj","","40.9817","19.8486","P","PPL","AL","","43","","","","0",\N,"138","Europe/Tirane","2005-03-31"
"3186230","Abazë","Abaze","Abaz,Abaze,Abazë","41.5283","19.7881","P","PPLX","AL","AL","42","","","","0",\N,"427","Europe/Tirane","2012-01-19"
"3186229","Adë","Ade","Ad-Bunaca,Ad-Bunacaj,Ada,Ade,Ade Bunaca,Ade Bunace,Adë,Adë Bunaca,Adë Bunacë","40.6147","19.5244","P","PPL","AL","AL","44","","","","0",\N,"15","Europe/Tirane","2012-01-19"
"3186228","Adem Gjeli","Adem Gjeli","","41.4667","19.7333","P","PPLX","AL","","42","","","","0",\N,"36","Europe/Tirane","2007-05-30"
"3186227","Adriatik","Adriatik","Adriatik,Adriatiku","40.8167","19.5","P","PPL","AL","AL","44","","","","0",\N,"4","Europe/Tirane","2012-01-19"
"3186226","Afrim","Afrim","Afrim,Afrimi","40.7247","19.5372","P","PPL","AL","AL","44","","","","0",\N,"16","Europe/Tirane","2012-01-19"
"3186225","Afrimi i Ri","Afrimi i Ri","Afrim i Ri,Afrimi i Ri,Qenas","40.7336","19.5303","P","PPL","AL","AL","44","","","","0",\N,"11","Europe/Tirane","2012-01-19"
"3343927","Agaçaj","Agacaj","","40.7778","19.6981","P","PPL","AL","","44","","","","0",\N,"12","Europe/Tirane","2005-03-31"
"865131","Agalli","Agalli","Agalli,Agalliu","40.575","20.0003","P","PPL","AL","AL","40","","","","0",\N,"572","Europe/Tirane","2012-01-20"
"865217","Agalli","Agalli","Agalli,Agalliu","40.3283","20.6833","P","PPL","AL","AL","46","","","","0",\N,"1016","Europe/Tirane","2012-01-20"
"865123","Agallinj","Agallinj","","40.5231","20.01","P","PPL","AL","","40","","","","0",\N,"738","Europe/Tirane","2005-03-31"
"3186224","Aganas","Aganas","Aganas,Aganasi,Argonas,Cenares,Çenares","41.2156","19.54","P","PPL","AL","AL","50","","","","0",\N,"41","Europe/Tirane","2012-01-19"
"3186223","Agaraj","Agaraj","","40.4489","19.7858","P","PPL","AL","","44","","","","0",\N,"228","Europe/Tirane","2005-03-31"
"3186221","Agim","Agim","Agimi","40.7","19.9833","P","PPL","AL","AL","40","","","","0",\N,"81","Europe/Tirane","2007-05-30"
"3343753","Agim","Agim","Agim,Agimi","40.8417","19.8064","P","PPL","AL","AL","40","","","","0",\N,"24","Europe/Tirane","2012-01-20"
"3185831","Agim","Agim","Agim,Agimi,Cifligu i Madh,Daulas,Daullare,Daullarë,Daullas,Daullas Minos,Daullasa,Daullase,Daullasi,Daullasë,Çifligu i Madh","40.8489","19.5275","P","PPL","AL","AL","44","","","","0",\N,"3","Europe/Tirane","2012-01-19"
"3344000","Agoll","Agoll","Agoll,Agolli","40.5961","19.8664","P","PPL","AL","AL","40","","","","0",\N,"565","Europe/Tirane","2012-01-20"
"3186218","Ahmetaq","Ahmetaq","Ahmedaj,Ahmedaqej,Ahmetaq,Ahmetaqi","41.4342","19.6797","P","PPL","AL","AL","50","","","","0",\N,"46","Europe/Tirane","2012-01-19"
